,renda_mensal,quantidade_de_cheques_sem_fundo,valor_dos_restritivos,quantidade_de_protestos,valor_dos_protestos,modelo_score_1,modelo_score_2,modelo_score_3,modelo_score_4,id_do_cliente,tipo_de_score,compromentimento_da_renda,response
8412,0.021062017649048366,0,0.0,0.0,0.0,831,696,740,787,427373971,4,25,BOM
7106,0.009500968545337142,13,0.0,0.0,0.0,143,401,418,511,516034907,1,25,BOM
3950,0.07536205147126648,0,0.0,0.0,0.0,455,609,568,730,659865354,2,25,BOM
868,0.04153983334870706,0,6.489655172413793,0.0,0.0,3,256,219,559,1172588624,1,100,MAU
3680,0.0714571226516619,0,1.3586206896551725,0.0,0.0,114,510,219,555,327630418,1,25,MAU
6377,0.06942778956430833,0,0.0,0.0,0.0,638,623,613,778,976146193,3,25,BOM
8466,0.04676690342219353,0,10.158620689655173,0.0,0.0,275,242,329,699,903439354,1,50,BOM
9708,0.07951296005903515,0,0.0,0.0,0.0,827,684,769,850,950936284,4,25,BOM
8968,0.06158718445407865,0,0.0,0.0,0.0,500,632,721,605,641962665,3,25,BOM
4051,0.09952956369338621,0,0.0,0.0,0.0,524,642,468,791,238116973,3,25,BOM
29,0.07536205147126648,0,0.0,0.0,0.0,243,533,250,713,312285256,1,25,BOM
7625,0.07173384989084647,0,0.0,0.0,0.0,623,633,755,768,513112019,3,25,BOM
6687,0.015127755742090208,0,0.9448275862068966,0.0,0.0,183,270,290,691,75896689,1,25,MAU
134,0.004427635826953234,0,38.41379310344828,0.0,0.0,92,231,266,531,1148840159,1,100,BOM
5795,0.07161086000676443,0,0.0,0.0,0.0,827,676,822,863,830488941,4,25,BOM
5266,0.07536205147126648,0,0.0,0.0,0.0,549,581,525,728,457942508,3,25,BOM
3097,0.0714878701226824,0,0.0,0.0,0.0,586,695,624,718,704195822,3,25,BOM
3921,0.053869569227931,0,136.26896551724138,0.0,0.0,187,263,282,657,396683647,1,100,MAU
5279,0.07536205147126648,0,0.0,3.0,611.0,240,615,298,649,201824447,1,25,BOM
7143,0.0019370906742920413,0,16.33103448275862,0.0,0.0,158,230,250,651,752545261,1,100,BOM
1457,0.07536205147126648,0,0.6,0.0,0.0,22,240,180,677,5503803,1,50,MAU
8092,0.0714571226516619,0,0.503448275862069,0.0,0.0,47,243,258,644,531136495,1,25,BOM
7742,0.04658241859607047,0,0.0,12.0,48658.0,373,637,348,671,283543524,2,25,MAU
7707,0.09138148387295145,0,0.0,1.0,13950.0,228,616,415,669,1163089238,1,25,BOM
6075,0.07536205147126648,0,8.586206896551724,0.0,0.0,2,228,274,550,1138975412,1,100,MAU
2856,0.09956031116440674,0,0.0,0.0,0.0,628,675,764,804,237508038,3,25,BOM
864,0.07536205147126648,0,140.08965517241379,0.0,0.0,132,220,243,654,279646340,1,100,BOM
8040,0.045414014697291144,0,99.82068965517242,0.0,0.0,47,253,235,583,87710028,1,100,MAU
1729,0.09537865510561756,0,0.12413793103448276,0.0,0.0,248,236,227,668,278063109,1,25,MAU
834,0.07176459736186698,0,0.0,0.0,0.0,592,623,483,816,790299231,3,25,BOM
3971,0.04157058081972757,0,17.372413793103448,0.0,0.0,35,213,172,498,649269885,1,100,MAU
669,0.003320726870214924,0,0.0,0.0,0.0,547,579,345,574,937783288,3,25,MAU
8061,0.01359038219106478,0,1.0275862068965518,1.0,4933.0,142,255,235,708,256019662,1,25,BOM
4409,0.12873966116286933,0,0.0,0.0,0.0,690,672,658,932,1126553138,3,25,BOM
6305,0.0416320757617686,0,0.0,0.0,0.0,488,633,485,802,603599760,2,25,BOM
9680,0.005688282138794083,0,0.0,0.0,0.0,609,658,587,749,797362877,3,25,BOM
1464,0.07354795068105648,10,16.751724137931035,0.0,0.0,225,151,313,734,989542763,1,100,MAU
3625,0.06564585062878578,0,0.0,0.0,0.0,769,660,700,831,618701348,4,25,BOM
5667,0.2104049441933401,0,0.0,0.0,0.0,819,742,768,915,653410643,4,25,BOM
1784,0.002152322971435597,0,3.310344827586207,0.0,0.0,51,208,180,507,201215512,1,75,BOM
3733,0.007348645573901545,0,0.0,0.0,0.0,442,647,532,712,809176216,2,25,BOM
9835,0.06161793192509915,0,0.0,0.0,0.0,668,676,607,809,566332938,3,25,BOM
4390,0.012083756111059864,0,0.0,0.0,0.0,551,662,709,783,466954746,3,25,BOM
4193,0.04150908587768656,0,0.0,0.0,0.0,389,596,313,726,379633467,2,25,MAU
4499,0.014359068966577494,0,0.0,0.0,0.0,612,682,467,795,102446255,3,25,BOM
120,0.07536205147126648,0,2.317241379310345,0.0,0.0,51,204,148,593,781530567,1,25,BOM
6417,0.04157058081972757,0,0.0,0.0,0.0,775,607,624,772,590081403,4,25,BOM
9177,0.07536205147126648,0,66.19310344827586,0.0,0.0,118,494,227,622,891504228,1,100,BOM
706,0.010700119915136981,0,0.7793103448275862,0.0,0.0,2,237,196,510,717470605,1,25,BOM
5371,0.06161793192509915,0,39.42758620689655,0.0,0.0,158,244,282,622,410810939,1,100,MAU
889,0.07164160747778495,0,0.0,0.0,0.0,785,693,839,855,305830545,4,25,BOM
5056,0.003720443993481537,0,0.0,0.0,0.0,740,605,657,817,738417969,4,25,MAU
4363,0.07154936506472342,0,0.0,0.0,0.0,962,676,780,851,1136661459,4,25,BOM
5242,0.009285736248193587,0,0.0,0.0,0.0,472,665,605,658,455263194,2,25,BOM
1832,0.10767764351382099,0,0.0,0.0,0.0,862,703,872,815,645129127,4,25,BOM
3749,0.07161086000676443,0,0.0,0.0,0.0,732,640,724,815,1004278990,4,25,BOM
2723,0.0714878701226824,0,0.0,0.0,0.0,650,613,695,741,553545303,3,25,BOM
3523,0.07151861759370291,0,0.0,0.0,0.0,954,720,846,777,169672679,4,25,BOM
2372,0.00685668603757341,0,0.0,0.0,0.0,643,729,707,740,905387946,3,25,BOM
5094,0.07536205147126648,0,0.0,0.0,0.0,717,687,694,723,1080030504,4,25,BOM
4026,0.045414014697291144,0,357.99310344827586,0.0,0.0,3,158,125,562,827444266,1,100,BOM
1616,0.0420010454140147,0,0.0,0.0,0.0,447,632,329,747,972736157,2,25,MAU
759,0.06543061833164222,2,1.8206896551724139,1.0,136.0,156,135,282,568,222771811,1,50,BOM
5961,0.0955631399317406,0,0.0,0.0,0.0,427,584,456,664,755468149,2,25,MAU
4258,0.10783138086892353,0,0.0,0.0,0.0,820,689,786,873,634533658,4,25,BOM
1329,0.07151861759370291,0,0.0,0.0,0.0,492,621,260,732,746943059,2,25,BOM
2915,0.020785290409863787,0,0.0,0.0,0.0,467,663,432,595,18778586,2,25,BOM
299,0.06942778956430833,0,2.6344827586206896,0.0,0.0,50,208,219,624,273069842,1,50,BOM
3313,0.0714878701226824,0,4.6482758620689655,0.0,0.0,2,221,180,599,543315195,1,100,BOM
3877,0.09956031116440674,0,1.3586206896551725,0.0,0.0,201,232,243,747,473531244,1,25,BOM
383,0.06942778956430833,0,2.0413793103448277,0.0,0.0,194,233,274,601,540879455,1,25,BOM
4673,0.0013528887249023777,0,39.0551724137931,0.0,0.0,198,232,274,687,173935224,1,100,MAU
7111,0.013897856901269871,0,5.517241379310345,0.0,0.0,2,228,211,488,1046417292,1,100,BOM
6968,0.08772253482151093,0,0.0,0.0,0.0,887,699,837,805,1215579435,4,25,BOM
1687,0.07161086000676443,0,0.0,0.0,0.0,803,687,760,895,258090041,4,25,BOM
3577,0.07536205147126648,0,0.0,0.0,0.0,449,602,365,604,1076011533,2,25,MAU
8671,0.045414014697291144,0,0.0,0.0,0.0,575,660,636,799,316547801,3,25,BOM
4447,0.0714878701226824,0,0.0,0.0,0.0,651,676,632,717,559756440,3,25,BOM
8222,0.004212403529809672,0,0.0,1.0,1265.0,228,701,621,623,64692285,1,25,BOM
9109,0.00255204009470221,0,0.0,0.0,0.0,646,658,551,789,485466370,3,25,BOM
1386,0.1034037450419703,0,94.37241379310345,0.0,0.0,177,232,282,607,442597346,1,100,MAU
5839,0.1034037450419703,0,0.9241379310344827,1.0,5691.0,223,286,282,735,237751612,1,25,BOM
8011,0.07536205147126648,0,0.0,0.0,0.0,457,683,787,840,314720996,2,25,BOM
4537,0.013129170125757157,0,0.496551724137931,0.0,0.0,117,241,250,516,27669037,1,25,BOM
384,0.01177628140085478,0,0.0,0.0,0.0,425,558,460,577,454532472,2,25,MAU
7048,0.01168403898779325,0,0.0,0.0,0.0,933,727,824,812,60795101,4,25,BOM
3309,0.09949881622236571,0,0.0,0.0,0.0,492,640,474,680,544289491,2,25,BOM
3641,0.011161331980444604,0,0.0,0.0,0.0,550,628,452,664,132771218,3,25,BOM
8055,0.07151861759370291,0,0.0,0.0,0.0,118,263,235,602,1031193917,1,25,BOM
6888,0.0714571226516619,0,0.0,1.0,1511.0,166,655,151,693,350404587,1,25,BOM
2454,0.011161331980444604,0,8.331034482758621,0.0,0.0,166,217,266,529,413977401,1,100,BOM
8152,0.0714571226516619,0,0.9586206896551724,0.0,0.0,2,237,203,618,613586294,1,25,BOM
5985,0.0047351105371583185,0,2.889655172413793,0.0,0.0,332,251,337,746,963723919,2,25,BOM
2106,0.10023675552685792,0,0.0,0.0,0.0,670,666,809,742,340418053,3,25,BOM
534,0.014820281031885124,0,0.0,0.0,0.0,496,595,291,681,755833510,2,25,BOM
587,0.07536205147126648,0,1.8344827586206895,0.0,0.0,25,489,164,515,135572319,1,25,BOM
3616,0.1034037450419703,0,0.0,0.0,0.0,730,656,632,766,728675009,4,25,MAU
951,0.1034037450419703,0,0.0,0.0,0.0,876,662,833,775,1000016445,4,25,MAU
7064,0.0714571226516619,0,0.0,0.0,0.0,592,680,608,705,66762664,3,25,BOM
7052,0.07151861759370291,0,0.0,0.0,0.0,516,665,569,825,336764443,3,25,BOM
6063,0.07536205147126648,0,17.52413793103448,0.0,0.0,2,225,196,609,523220340,1,100,BOM
242,0.09940657380930419,0,0.0,0.0,0.0,738,652,732,783,962993197,4,25,BOM
6854,0.08759954493742889,0,0.0,0.0,0.0,783,673,600,766,559634653,4,25,MAU
3659,0.07167235494880546,0,0.0,0.0,0.0,846,660,749,779,457698934,4,25,BOM
272,0.07536205147126648,0,0.0,0.0,0.0,326,673,505,646,1001599676,2,25,BOM
385,0.07536205147126648,0,0.0,0.0,0.0,210,246,274,666,987107023,1,100,BOM
3160,0.0714571226516619,0,0.0,0.0,0.0,792,648,752,679,623572828,4,25,BOM
6928,0.06976601174553393,0,105.56551724137931,0.0,0.0,100,470,274,618,283056376,1,100,BOM
2648,0.10361897733911386,0,0.0,0.0,0.0,867,679,885,773,1103291821,4,25,BOM
6769,0.0047351105371583185,0,0.0,0.0,0.0,108,217,250,543,621502449,1,75,BOM
7266,0.09956031116440674,0,0.0,0.0,0.0,897,716,808,806,403016571,4,25,BOM
9717,0.041601328290748085,0,0.0,0.0,0.0,756,714,720,932,143975622,4,25,BOM
5855,0.013805614488208343,0,1.6620689655172414,1.0,296.0,158,231,266,564,1015605181,1,25,BOM
7433,0.004796605479199335,0,0.0,0.0,0.0,733,653,523,763,1141654726,4,25,BOM
6691,0.0023983027395996642,0,0.0,0.0,0.0,483,628,543,763,496792561,2,25,BOM
1873,0.10755465362973894,0,0.0,0.0,0.0,754,679,763,768,242135944,4,25,BOM
3985,0.007902100052270697,0,1.006896551724138,0.0,0.0,174,226,243,611,634899019,1,25,BOM
2972,0.1034037450419703,0,0.0,0.0,0.0,806,688,813,804,308388072,4,25,BOM
2840,0.003289979399194412,0,0.0,0.0,0.0,746,683,704,734,1049461967,4,25,BOM
1565,0.007779110168188663,0,0.0,0.0,0.0,588,633,398,752,1045808357,3,25,BOM
4517,0.009131998893091041,0,13.144827586206896,0.0,0.0,44,213,203,564,510676279,1,100,MAU
9915,0.07536205147126648,0,1.5931034482758621,0.0,0.0,158,223,290,597,1169543949,1,25,BOM
941,0.09150447375703348,0,16.20689655172414,0.0,0.0,126,217,258,567,453436389,1,100,MAU
7127,0.0714878701226824,0,0.0,0.0,0.0,734,658,585,810,742315153,4,25,BOM
6615,0.06955077944839037,0,17.22758620689655,0.0,0.0,269,528,227,728,130457265,1,100,BOM
872,0.0013528887249023777,0,26.013793103448275,0.0,0.0,140,243,337,649,220214284,1,100,MAU
7400,0.07342496079697444,0,0.0,0.0,0.0,511,568,393,698,516156694,3,25,MAU
7081,0.012483473234326477,0,0.0,0.0,0.0,770,679,713,795,988446680,4,25,BOM
1942,0.06161793192509915,0,0.0,0.0,0.0,881,745,899,903,4529507,4,25,BOM
2820,0.07536205147126648,0,7.289655172413793,0.0,0.0,2,224,180,564,1027296733,1,100,BOM
5105,0.07536205147126648,0,1.4275862068965517,0.0,0.0,118,204,196,561,790421018,1,25,BOM
3828,0.014881775973926141,0,0.0,0.0,0.0,452,632,553,729,393517185,2,25,BOM
1032,0.006118746733081201,0,0.0,0.0,0.0,668,671,791,801,137277337,3,25,BOM
9326,0.09553239246072011,0,0.0,0.0,0.0,756,708,777,785,1020476661,4,25,BOM
9462,0.0998677858746118,0,0.0,0.0,0.0,597,626,697,808,446859891,3,25,BOM
1237,0.07179534483288749,0,0.0,0.0,0.0,777,656,711,874,622720319,4,25,BOM
5823,0.0007071918334716973,0,0.0,4.0,2630.0,397,731,778,715,690677465,2,25,BOM
418,0.07158011253574394,0,0.0,0.0,0.0,593,661,467,766,408253412,3,25,BOM
8346,0.07151861759370291,0,0.0,0.0,0.0,722,639,525,729,1138122903,4,25,MAU
6594,0.09952956369338621,0,0.0,0.0,0.0,909,705,762,818,1003304694,4,25,BOM
5368,0.041662823232789095,0,0.0,0.0,0.0,246,600,323,714,866903254,1,25,MAU
9006,0.008086584878393747,0,0.0,0.0,0.0,523,656,535,711,287562495,3,25,BOM
1235,0.07342496079697444,12,277.68275862068964,0.0,0.0,151,99,258,581,580703804,1,100,BOM
1177,0.007594625342065613,0,0.0,0.0,0.0,447,641,569,645,335059425,2,25,BOM
2312,0.11139808750730253,0,0.0,0.0,0.0,819,696,879,892,972370796,4,25,BOM
8360,0.007379393044922057,0,0.0,0.0,0.0,482,668,583,719,264666539,2,25,BOM
3884,0.0714878701226824,0,0.0,0.0,0.0,639,667,604,781,330187945,3,25,BOM
2341,0.0009224241306152528,0,0.0,0.0,0.0,460,593,347,730,396318286,2,25,BOM
3250,0.004243151000830184,0,0.0,0.0,0.0,926,730,914,885,862640709,4,25,BOM
3703,0.10758540110075947,1,0.0,0.0,0.0,359,543,494,700,682639523,2,25,BOM
6865,0.002029333087353563,0,77.30344827586207,0.0,0.0,100,211,250,594,162487246,1,100,MAU
4688,0.09965255357746826,0,0.0,0.0,0.0,853,685,844,870,793831054,4,25,BOM
6697,0.0027980198628662772,0,0.0,0.0,0.0,881,674,780,726,1134225719,4,25,BOM
3170,0.015373735510254283,0,0.0,0.0,0.0,605,704,695,733,251878904,3,25,BOM
4678,0.0714878701226824,0,0.0,0.0,0.0,938,724,768,892,925482801,4,25,BOM
5591,0.005350059957568487,0,0.0,0.0,0.0,361,655,373,587,700176851,2,25,BOM
5082,0.04150908587768656,0,0.0,0.0,0.0,379,591,188,572,401311553,2,25,MAU
9524,0.10776988592688251,0,83.86206896551724,0.0,0.0,216,235,282,799,403503719,1,100,MAU
6662,0.011192079451465116,0,6.7172413793103445,0.0,0.0,61,224,211,588,797484664,1,100,MAU
9919,0.09171970605417704,0,204.86206896551724,0.0,0.0,201,220,297,696,1109015810,1,100,BOM
2802,0.1034037450419703,0,0.0,0.0,0.0,688,678,727,766,232758345,3,25,BOM
2983,0.11693263229099406,0,39.01379310344828,0.0,0.0,162,271,297,693,53000733,1,100,MAU
171,0.07536205147126648,0,3.6206896551724137,6.0,734.0,70,246,243,598,150064972,1,100,MAU
1432,0.045414014697291144,0,19.193103448275863,0.0,0.0,184,242,250,656,557564274,1,100,BOM
3534,0.09537865510561756,0,0.0,0.0,0.0,641,710,618,829,466224024,3,25,BOM
735,0.0983611597946069,1,167.08965517241379,0.0,0.0,220,200,297,672,61525823,1,100,MAU
3261,0.07536205147126648,2,493.3379310344828,0.0,0.0,164,152,305,665,1122290593,1,100,BOM
2604,0.002921009746948311,0,2.3517241379310345,0.0,0.0,65,216,227,498,493260738,1,50,MAU
9276,0.0714571226516619,0,0.0,0.0,0.0,724,671,621,775,1152980917,4,25,BOM
7490,0.045414014697291144,0,1.0482758620689656,0.0,0.0,293,246,235,670,99036219,1,25,BOM
9587,0.07536205147126648,0,0.0,0.0,0.0,479,594,547,701,367332980,2,25,BOM
7439,0.1074009162746364,0,1.2275862068965517,0.0,0.0,126,246,250,632,811855530,1,25,MAU
7935,0.014912523444946653,0,0.0,2.0,2352.0,193,682,577,648,849487713,1,25,BOM
7002,0.0714878701226824,0,0.0,0.0,0.0,753,672,750,793,293042910,4,25,BOM
5012,0.07536205147126648,0,0.0,0.0,0.0,578,650,498,694,907458325,3,25,BOM
5652,0.012329735879223931,1,3.317241379310345,0.0,0.0,258,246,337,718,833290042,1,50,MAU
6295,0.00667220121145036,0,0.0,0.0,0.0,884,735,860,833,351500670,4,25,BOM
9953,0.07536205147126648,0,0.0,0.0,0.0,550,649,385,703,818797389,3,25,BOM
9598,0.07342496079697444,0,0.0,0.0,0.0,666,629,703,762,840597262,3,25,BOM
6572,0.011714786458813763,0,0.0,2.0,230.0,180,627,457,555,464519006,1,25,BOM
8777,0.004919595363281369,0,1.3103448275862069,0.0,0.0,2,238,156,585,1129597813,1,25,BOM
5954,0.0043046459428712006,0,0.0,0.0,0.0,464,644,377,560,248834229,2,25,BOM
8531,0.1959843802847216,0,0.0,0.0,0.0,869,655,700,866,911355509,4,25,BOM
5669,0.07536205147126648,0,0.0,0.0,0.0,877,682,789,813,369159785,4,25,BOM
3702,0.003689696522461025,0,5.089655172413793,0.0,0.0,167,213,219,536,135206958,1,75,BOM
6508,0.09949881622236571,0,70.76551724137931,0.0,0.0,258,258,274,681,795292498,1,100,MAU
9986,0.04157058081972757,0,0.0,0.0,0.0,818,709,830,781,738296182,4,25,BOM
3304,0.0714878701226824,0,0.0,0.0,0.0,786,620,644,738,425790740,4,25,BOM
4794,0.0012913937828613609,0,0.0,0.0,0.0,772,681,777,791,852045240,4,25,BOM
2632,0.11339667312363556,0,0.0,0.0,0.0,828,694,736,880,376223431,4,25,BOM
8816,0.1034037450419703,0,0.0,0.0,0.0,600,635,421,560,1061153519,3,25,MAU
9154,0.05543769024997694,0,0.0,0.0,0.0,896,754,864,891,227277930,4,25,BOM
2681,0.09959105863542723,0,0.0,0.0,0.0,765,733,842,915,524194636,4,25,BOM
8349,0.003720443993481537,0,0.0,0.0,0.0,531,584,484,628,1213752630,3,25,BOM
6181,0.0714878701226824,0,0.0,0.0,0.0,408,605,502,666,1021207383,2,25,BOM
8238,0.0022753128555176305,0,0.0,0.0,0.0,476,667,647,686,359660399,2,25,BOM
8904,0.04150908587768656,0,210.75862068965517,0.0,0.0,48,220,203,594,837552587,1,100,BOM
6734,0.07745287950066107,0,36.92413793103448,0.0,0.0,210,241,313,766,804426523,1,100,MAU
9707,0.09956031116440674,0,0.0,0.0,0.0,607,679,746,782,427495758,3,25,BOM
5272,0.011622544045752234,0,7.075862068965518,0.0,0.0,2,241,148,586,204260187,1,100,BOM
3215,0.07151861759370291,0,0.0,0.0,0.0,898,754,835,834,124367915,4,25,BOM
7615,0.10755465362973894,0,13.986206896551725,0.0,0.0,250,293,321,738,942411194,1,75,MAU
7045,0.07536205147126648,0,21.44137931034483,0.0,0.0,64,207,219,619,1205714688,1,100,BOM
8852,0.012022261169018847,0,49.8,0.0,0.0,69,249,196,699,173569863,1,100,MAU
8853,0.07536205147126648,0,4.027586206896552,0.0,0.0,158,245,235,640,510554492,1,50,BOM
6183,0.04153983334870706,0,1.1724137931034482,0.0,0.0,147,284,250,614,232514771,1,25,MAU
7919,0.003781938935522554,0,0.0,0.0,0.0,380,656,462,661,214368508,2,25,BOM
3385,0.0006764443624511854,0,0.0,0.0,0.0,518,639,421,629,931815725,3,25,MAU
8805,0.07154936506472342,0,0.0,0.0,0.0,616,665,633,715,45571726,3,25,BOM
9521,0.07536205147126648,0,57.813793103448276,0.0,0.0,69,213,211,588,1187324851,1,100,BOM
552,0.013682624604126309,0,0.0,0.0,0.0,252,614,282,502,115233890,1,25,BOM
6930,0.037419672231958925,0,0.0,0.0,0.0,855,701,776,948,99401580,4,25,BOM
8937,0.012975432770654612,0,0.33793103448275863,0.0,0.0,174,262,258,635,1068460739,1,25,BOM
9210,0.004704363066137807,0,0.0,0.0,0.0,685,710,695,786,504830503,3,25,BOM
440,0.0714878701226824,0,0.0,0.0,0.0,356,657,546,697,982357330,2,25,BOM
8394,0.07167235494880546,0,0.0,0.0,0.0,908,708,820,898,198536198,4,25,BOM
3786,0.09537865510561756,0,0.0,0.0,0.0,686,713,671,754,763262517,3,25,BOM
3811,0.03535959167358485,0,0.0,0.0,0.0,898,681,717,818,892965672,4,25,BOM
4118,0.013129170125757157,0,0.0,0.0,0.0,333,627,241,710,1126796712,2,25,BOM
7375,0.011468806690649695,0,0.0,0.0,0.0,392,672,467,672,1073088645,2,25,BOM
7637,0.07188758724594901,0,2.5448275862068965,0.0,0.0,83,520,243,597,1018649856,1,50,MAU
9152,0.07536205147126648,0,0.0,0.0,0.0,638,700,620,807,127534377,3,25,BOM
5301,0.002429050210620176,0,1.0206896551724138,0.0,0.0,134,231,235,582,296696520,1,25,BOM
9614,0.07167235494880546,0,0.0,0.0,0.0,601,619,366,693,828053201,3,25,BOM
8135,0.0714878701226824,0,0.0,0.0,0.0,528,685,714,733,840231901,3,25,BOM
8653,0.07536205147126648,0,0.0,0.0,0.0,305,583,219,1,1004887925,2,25,BOM
1475,0.10761614857177997,0,166.94482758620688,0.0,0.0,218,248,297,674,607740518,1,100,BOM
4739,0.014482058850659535,0,0.0,0.0,0.0,579,630,620,699,337495165,3,25,BOM
6010,0.009623958429419176,0,0.0,0.0,0.0,894,750,857,896,315573505,4,25,BOM
7478,0.07536205147126648,0,1.5931034482758621,0.0,0.0,2,223,125,558,597145049,1,50,BOM
9479,0.010023675552685789,0,0.0,0.0,0.0,312,601,569,570,295113289,2,25,MAU
3061,0.07536205147126648,0,20.455172413793104,0.0,0.0,2,215,211,694,729771092,1,100,BOM
3177,0.07154936506472342,0,0.0,0.0,0.0,637,650,612,854,886876322,3,25,BOM
1125,0.007379393044922057,0,9.227586206896552,0.0,0.0,2,212,196,560,227156143,1,100,BOM
7285,0.0038434338775635707,1,85.82758620689656,0.0,0.0,159,181,266,621,501176893,1,100,BOM
2322,0.0714878701226824,0,0.0,0.0,0.0,619,693,742,714,1208394002,3,25,BOM
7540,0.07536205147126648,0,0.0,0.0,0.0,557,617,411,730,431636516,3,25,BOM
5565,0.07536205147126648,0,27.124137931034483,0.0,0.0,91,219,156,634,843520150,1,100,MAU
5502,0.07158011253574394,0,3.089655172413793,0.0,0.0,47,218,141,602,928892837,1,75,MAU
2815,0.003781938935522554,0,0.0,0.0,0.0,592,683,585,740,1132277127,3,25,BOM
4861,0.007594625342065613,0,0.0,0.0,0.0,511,682,661,1,435290126,3,25,BOM
1778,0.09537865510561756,0,2.393103448275862,0.0,0.0,201,236,258,626,8792052,1,50,BOM
1289,0.002582787565722715,0,0.0,0.0,0.0,440,609,331,668,789081361,2,25,BOM
5057,0.045414014697291144,0,10.641379310344828,0.0,0.0,114,226,258,621,116938908,1,100,BOM
2007,0.07154936506472342,0,0.0,0.0,0.0,370,582,374,624,1107919727,2,25,BOM
5558,0.006149494204101713,0,1.986206896551724,0.0,0.0,61,227,164,472,842789428,1,25,BOM
7154,0.07536205147126648,0,0.0,0.0,0.0,748,695,779,855,34854470,4,25,BOM
1128,0.05353134704670541,0,0.0,0.0,0.0,646,605,689,769,544167704,3,25,BOM
8670,0.07536205147126648,0,0.0,0.0,0.0,406,596,517,549,85761436,2,25,BOM
8125,0.01515850321311072,0,0.0,0.0,0.0,710,665,563,712,893939968,4,25,BOM
1326,0.08347938382068075,0,0.0,0.0,0.0,615,610,629,708,637091185,3,25,MAU
8796,0.0714571226516619,9,4.675862068965517,1.0,520.0,158,159,203,628,339930905,1,50,BOM
5041,0.009039756480029519,0,3.386206896551724,0.0,0.0,87,226,156,554,205112696,1,75,BOM
1551,0.07536205147126648,0,0.0,0.0,0.0,547,617,331,663,1060422797,3,25,BOM
2481,0.0714878701226824,0,9.986206896551725,0.0,0.0,208,235,305,659,417631011,1,100,BOM
7958,0.07536205147126648,0,0.0,0.0,0.0,309,692,386,708,443206281,2,25,BOM
4502,1.0,0,1.089655172413793,0.0,0.0,323,317,329,749,1178799761,2,25,BOM
6311,0.07726839467453801,0,17.73793103448276,0.0,0.0,91,204,266,627,694087501,1,100,MAU
825,0.0076253728130861245,0,0.0,0.0,0.0,636,647,584,644,427008610,3,25,BOM
3190,0.07161086000676443,0,0.0,0.0,0.0,515,652,658,704,1046660866,3,25,BOM
9140,0.0714878701226824,0,0.0,0.0,0.0,502,610,444,672,1076864042,3,25,BOM
4424,0.00830181717553731,0,0.0,0.0,0.0,578,690,493,700,649757033,3,25,BOM
2303,0.0031669895151123784,0,0.0,0.0,0.0,321,596,344,665,223380746,2,25,MAU
7434,0.04150908587768656,0,0.0,0.0,0.0,760,642,704,741,998676788,4,25,BOM
2690,0.07161086000676443,0,0.0,0.0,0.0,752,709,789,846,503977994,4,25,BOM
2525,0.1034037450419703,0,0.0,0.0,0.0,556,611,625,730,1081370161,3,25,BOM
4074,0.006979675921655444,0,0.0,0.0,0.0,461,655,616,580,628322521,2,25,BOM
441,0.009347231190234603,0,12.372413793103448,0.0,0.0,47,218,235,483,854480980,1,100,BOM
901,0.06543061833164222,0,0.0,0.0,0.0,567,735,606,723,63230841,3,25,BOM
5351,0.0006149494204101685,0,0.0,0.0,0.0,585,653,290,624,1159313841,3,25,BOM
6667,0.11139808750730253,0,0.0,0.0,0.0,566,599,515,713,986376301,3,25,MAU
1740,0.11139808750730253,0,0.0,0.0,0.0,884,771,881,869,648173802,4,25,BOM
6054,0.07536205147126648,0,0.0,0.0,0.0,529,644,474,734,891747802,3,25,BOM
8516,0.15715032438581927,0,83.84137931034483,0.0,0.0,293,285,305,671,470851930,1,100,MAU
1369,0.005842019493896629,0,0.0,0.0,0.0,641,683,793,703,1036308971,3,25,BOM
4333,0.07154936506472342,0,4.337931034482758,0.0,0.0,269,244,321,687,1134347506,1,50,MAU
6300,0.0001229898840820337,0,0.0,0.0,0.0,397,660,476,708,1027662094,2,25,BOM
4000,0.0026442825077637386,0,0.0,0.0,0.0,213,587,166,514,826226396,1,25,BOM
4165,0.0022445653844971256,0,7.441379310344828,0.0,0.0,65,220,180,493,973832240,1,100,BOM
1828,0.014143836669433939,0,0.0,0.0,0.0,471,671,456,661,273191629,2,25,MAU
